Ppd_D1,NLP3_3B,Plant_height_[cm],Spike_length_[cm],Spikelets_per_spike,Tiller_number,Internode_1_length_[cm],Internode_2_length_[cm],Internode_3_length_[cm],Internode_4_length_[cm],Internode_5_length_[cm],Internode_6_length_[cm],Spike_weight_[g],Culm_weight_[g],Number_of_grains_per_spike,Grain_weight_per_spike_[g],Grain_weight_per_plant_[ln(g)],Thousand_kernel_weight_[g],Time_before_heading_[days],Time_before_anthesis_[days],Spike_density,Grains_in_spikelet,Internode_number,Harvest_index
aa,AA,62.0,8.5,16.0,3.0,24.0,15.0,8.0,5.0,1.5,,2.48,0.62,50.0,2.0,1.43746264769429,40.0,54.0,60,18.82352941176471,,5.0,0.6451612903225806
aa,AA,56.5,7.5,14.0,4.0,21.0,13.0,8.0,5.0,1.5,,2.11,0.53,41.0,1.71,1.305626458052436,41.70731707317074,54.0,60,18.66666666666667,2.928571428571428,5.0,0.6477272727272728
aa,AA,51.5,8.0,16.0,4.0,19.0,13.5,6.0,4.5,1.0,,1.92,0.54,41.0,1.45,1.264126727145683,35.36585365853659,54.0,60,20.0,2.5625,5.0,0.5894308943089431
aa,AA,64.5,8.0,15.0,3.0,27.0,14.5,8.5,5.0,1.5,,2.14,0.62,45.0,1.61,0.9593502213346021,35.77777777777778,54.0,60,18.75,3.0,5.0,0.5833333333333334
aa,AA,61.5,6.5,14.0,2.0,22.5,14.5,8.5,6.5,3.5,,1.62,0.57,33.0,1.18,0.5933268452777344,35.75757575757576,54.0,60,21.53846153846154,2.357142857142857,5.0,0.5388127853881278
aa,AA,59.0,7.0,15.0,3.0,21.0,14.0,7.0,5.0,0.5,,1.24,0.37,32.0,0.96,0.8329091229351039,30.0,54.0,60,21.42857142857143,2.133333333333333,5.0,0.5962732919254659
aa,AA,59.0,8.0,16.0,,19.0,14.0,8.5,5.5,4.0,,1.96,0.59,40.0,1.47,1.837369980480107,36.75,54.0,60,20.0,2.5,5.0,0.5764705882352942
aa,AA,62.5,7.0,14.0,2.0,24.5,16.0,9.0,5.0,1.5,,2.04,0.6,44.0,1.55,0.7701082216960737,35.22727272727273,54.0,60,20.0,,5.0,0.5871212121212122
aa,AA,56.5,7.0,16.0,3.0,20.5,12.5,8.0,5.0,3.0,,1.55,0.5,35.0,1.2,0.9932517730102834,34.28571428571428,54.0,60,22.85714285714286,2.1875,5.0,0.5853658536585367
aa,AA,63.5,8.0,16.0,2.0,22.0,14.5,10.0,6.0,3.5,,2.42,0.71,52.0,1.86,0.9162907318741551,35.76923076923077,54.0,60,20.0,,5.0,0.5942492012779553
aa,AA,59.5,7.0,14.0,3.0,23.5,11.5,8.0,6.5,3.0,,1.03,0.41,31.0,0.67,-0.08338160893905101,,54.0,60,20.0,2.214285714285714,5.0,0.4652777777777778
aa,AA,53.0,6.0,,1.0,22.5,13.5,6.5,4.0,1.0,,1.09,0.4,22.0,0.75,-0.2876820724517809,34.09090909090909,54.0,60,,,5.0,0.5033557046979865
aa,AA,48.5,7.5,15.0,2.0,20.5,10.0,6.5,4.5,,,1.53,0.43,34.0,1.17,0.6205764877251098,34.41176470588236,54.0,60,20.0,2.266666666666667,4.0,0.596938775510204
aa,AA,57.5,8.5,16.0,1.0,24.0,12.0,6.5,5.5,2.0,,2.03,0.58,47.0,1.62,0.4824261492442928,34.46808510638298,54.0,60,18.82352941176471,2.9375,5.0,0.6206896551724138
aa,AA,50.0,6.5,,1.0,16.5,12.5,8.5,6.0,1.0,,1.24,0.32,28.0,0.95,-0.05129329438755058,33.92857142857143,54.0,60,,,5.0,0.6089743589743589
aa,AA,51.0,6.5,,2.0,21.5,12.5,6.0,4.0,0.5,,1.29,0.33,31.0,1.02,0.4252677354043441,32.90322580645162,54.0,60,,,5.0,0.6296296296296297
aa,AA,55.5,7.0,16.0,1.0,23.0,13.5,7.0,5.0,,,1.29,0.4,29.0,0.93,-0.07257069283483537,32.06896551724138,54.0,60,22.85714285714286,1.8125,4.0,0.5502958579881657
aa,AA,63.5,7.5,15.0,,23.0,15.0,8.0,6.0,3.5,,2.2,0.68,42.0,1.72,1.838961070712349,40.95238095238095,54.0,60,20.0,2.8,5.0,0.5972222222222221
aa,AA,61.5,6.5,,1.0,25.0,15.0,9.0,5.0,1.0,,1.54,0.5,34.0,1.18,0.1655144384775733,34.70588235294117,54.0,60,,,5.0,0.5784313725490196
aa,AA,55.5,6.5,16.0,1.0,17.0,12.0,10.0,6.5,4.0,,1.33,0.38,28.0,0.99,-0.01005033585350145,35.35714285714285,54.0,60,24.61538461538462,1.75,5.0,0.5789473684210527
aa,AA,52.5,7.5,15.0,1.0,24.0,10.5,7.5,3.5,,,1.45,0.45,37.0,1.01,0.009950330853168092,27.2972972972973,54.0,60,20.0,2.466666666666667,4.0,0.531578947368421
aa,AA,49.0,6.5,,3.0,17.5,11.0,8.5,5.0,1.0,,0.92,0.3,24.0,0.68,0.343589704390077,28.33333333333333,54.0,60,,,5.0,0.5573770491803279
aa,AA,,6.0,,2.0,,10.5,8.0,5.0,1.5,,0.89,0.3,21.0,0.63,0.0769610411361284,30.0,54.0,60,,,5.0,0.5294117647058824
aa,AA,57.5,7.5,15.0,4.0,24.5,13.0,7.0,5.0,,,2.02,0.54,43.0,1.6,1.470175845100593,37.2093023255814,54.0,60,20.0,2.866666666666667,4.0,0.625
aa,AA,58.0,8.0,15.0,,21.0,13.0,7.5,6.0,2.5,,2.04,0.61,46.0,1.53,1.521698998126094,33.26086956521739,54.0,60,18.75,3.066666666666667,5.0,0.5773584905660377
aa,AA,63.5,7.0,14.0,3.0,23.0,15.0,9.0,6.0,3.5,,1.98,0.66,39.0,1.52,1.220829921392359,38.97435897435897,54.0,60,20.0,2.785714285714286,5.0,0.5757575757575757
aa,AA,60.0,7.5,15.0,2.0,24.0,15.0,8.0,4.5,,,1.9,0.52,38.0,1.41,0.8586616190375187,37.10526315789474,54.0,60,20.0,2.533333333333333,4.0,0.5826446280991735
aa,AA,59.5,7.5,16.0,,19.5,14.5,8.0,6.5,3.5,,1.82,0.54,37.0,1.4,1.704748092238425,37.83783783783784,54.0,60,21.33333333333333,2.3125,5.0,0.5932203389830507
aa,AA,58.0,8.0,16.0,3.0,27.0,8.5,8.5,5.0,1.0,,2.34,0.64,49.0,1.9,1.37371557891303,38.77551020408163,54.0,60,20.0,3.0625,5.0,0.6375838926174496
aa,AA,51.5,6.0,15.0,2.0,23.0,12.0,7.0,4.0,,,0.79,0.29,15.0,0.6,0.0769610411361284,40.0,50.0,52,25.0,1.0,4.0,0.5555555555555555
aa,AA,50.0,6.0,15.0,3.0,15.5,10.0,8.0,7.5,3.0,,1.02,0.25,24.0,0.83,0.5306282510621704,34.58333333333334,50.0,52,25.0,1.6,5.0,0.6535433070866141
aa,AA,51.0,7.0,16.0,3.0,20.0,11.5,8.0,4.5,,,1.27,0.38,27.0,0.98,0.8329091229351039,36.2962962962963,50.0,52,22.85714285714286,1.6875,4.0,0.593939393939394
aa,AA,43.5,6.5,16.0,3.0,,16.0,10.5,6.5,3.0,,1.4,0.38,28.0,0.99,0.5653138090500605,35.35714285714285,50.0,52,24.61538461538462,1.75,5.0,0.5561797752808989
aa,AA,44.0,7.0,15.0,4.0,,8.5,8.0,6.0,3.0,,0.63,0.63,9.0,0.31,0.08617769624105241,34.44444444444444,50.0,52,21.42857142857143,,5.0,
aa,AA,54.0,7.5,15.0,4.0,20.0,15.0,7.0,5.0,,,1.2,0.71,20.0,0.87,0.3920420877760237,43.5,50.0,52,20.0,1.333333333333333,4.0,0.4554973821989529
aa,AA,59.5,7.0,16.0,2.0,23.0,13.0,9.0,5.5,2.5,,1.51,0.48,33.0,1.18,0.688134638736401,35.75757575757576,50.0,52,22.85714285714286,2.0625,5.0,0.592964824120603
aa,AA,64.0,7.5,17.0,3.0,22.5,15.0,10.0,6.5,3.0,,1.4,0.5,30.0,1.06,0.7884573603642703,35.33333333333334,50.0,52,22.66666666666667,1.764705882352941,5.0,0.5578947368421053
aa,AA,59.0,7.5,16.0,2.0,22.0,12.5,9.0,6.0,3.0,,1.65,0.56,34.0,1.17,0.418710334858185,34.41176470588236,50.0,52,21.33333333333333,2.125,5.0,0.5294117647058824
aa,AA,45.5,6.0,,1.0,19.5,12.0,,4.0,,,0.47,0.3,7.0,0.25,,35.71428571428572,50.0,52,,,4.0,
aa,AA,53.0,6.5,14.0,1.0,23.0,11.5,8.0,4.5,,,1.54,0.45,29.0,1.16,0.1484200051182732,40.0,50.0,52,21.53846153846154,2.071428571428572,4.0,0.5829145728643216
aa,AA,54.5,6.5,15.0,1.0,22.5,12.0,7.5,5.0,1.0,,1.02,0.37,26.0,0.77,-0.2613647641344075,29.61538461538462,50.0,52,23.07692307692308,1.733333333333333,5.0,0.5539568345323741
aa,AA,50.5,7.0,16.0,1.0,18.5,11.0,8.5,5.0,1.0,,1.3,0.34,27.0,0.99,-0.01005033585350145,36.66666666666666,50.0,52,22.85714285714286,1.6875,5.0,0.6036585365853658
aa,AA,50.5,6.5,15.0,1.0,20.5,11.0,8.0,4.5,,,1.24,0.32,30.0,0.94,-0.06187540371808753,31.33333333333333,50.0,52,23.07692307692308,2.0,4.0,0.6025641025641025
aa,AA,52.5,7.0,15.0,1.0,19.5,10.0,8.0,5.5,3.0,,1.22,0.42,23.0,0.91,-0.09431067947124129,39.56521739130435,50.0,52,21.42857142857143,1.533333333333333,5.0,0.5548780487804879
aa,AA,51.0,5.5,15.0,1.0,19.0,11.5,6.5,6.0,3.0,,0.77,0.22,17.0,0.53,-0.6348782724359695,31.17647058823529,50.0,52,,1.133333333333333,5.0,0.5353535353535354
aa,AA,44.5,6.5,14.0,1.0,,12.0,8.0,5.5,1.5,,1.35,0.38,28.0,1.04,0.03922071315328133,37.14285714285715,50.0,52,21.53846153846154,2.0,5.0,0.6011560693641619
aa,AA,52.5,7.0,15.0,1.0,20.0,12.0,8.0,5.0,1.5,,1.32,0.42,32.0,1.01,0.009950330853168092,31.5625,50.0,52,21.42857142857143,2.133333333333333,5.0,0.5804597701149425
aa,AA,49.0,7.0,17.0,1.0,19.5,12.0,6.5,4.0,,,1.3,0.44,25.0,0.88,-0.1278333715098849,35.2,50.0,52,24.28571428571428,1.470588235294118,4.0,0.5057471264367817
aa,AA,54.5,6.5,14.0,1.0,17.0,11.5,10.0,7.0,3.0,,1.36,0.39,27.0,1.03,0.02955880224154443,38.14814814814815,50.0,52,21.53846153846154,1.928571428571429,5.0,0.5885714285714286
aa,AA,,6.0,16.0,1.0,16.5,8.5,6.0,3.5,,,0.81,0.18,19.0,0.61,-0.4942963218147801,32.10526315789474,50.0,52,,1.1875,4.0,0.6161616161616161
aa,AA,60.5,8.0,15.0,4.0,23.5,11.5,8.0,6.0,3.5,,2.04,0.63,36.0,1.52,1.57069708411767,42.22222222222222,50.0,52,18.75,2.4,5.0,0.5692883895131087
aa,AA,58.5,7.0,16.0,2.0,18.5,13.0,9.0,7.0,3.5,,1.3,0.45,27.0,0.9,0.4054651081081644,33.33333333333334,50.0,52,22.85714285714286,1.6875,5.0,0.5142857142857143
aa,AA,42.5,6.0,15.0,1.0,18.0,8.5,6.0,4.0,,,0.81,0.23,16.0,0.61,-0.4942963218147801,38.125,50.0,52,25.0,1.066666666666667,4.0,0.5865384615384615
aa,AA,51.0,6.5,16.0,1.0,18.5,10.0,7.0,6.0,3.5,,0.89,0.26,20.0,0.7,-0.3566749439387324,35.0,50.0,52,24.61538461538462,1.25,5.0,0.6086956521739131
aa,AA,49.5,7.0,15.0,1.0,21.5,12.5,6.0,,,,1.42,0.37,28.0,1.05,0.04879016416943205,37.5,50.0,52,21.42857142857143,1.866666666666667,4.0,0.5865921787709497
aa,AA,55.0,7.0,16.0,1.0,21.5,12.5,8.5,5.0,1.0,,1.3,0.4,27.0,1.03,0.02955880224154443,38.14814814814815,50.0,52,22.85714285714286,1.6875,5.0,0.6058823529411764
aa,AA,49.5,7.5,16.0,1.0,20.5,8.5,7.5,5.0,1.0,,1.52,0.44,35.0,1.14,0.131028262406404,32.57142857142857,50.0,52,21.33333333333333,2.1875,5.0,0.5816326530612245
aa,AA,46.0,5.5,15.0,1.0,18.5,10.0,7.0,5.0,,,0.84,0.3,16.0,0.64,-0.4462871026284195,40.0,50.0,52,,1.066666666666667,4.0,0.5614035087719299
aa,AA,44.5,6.0,,1.0,15.5,9.5,8.0,5.0,1.0,,0.65,0.23,12.0,0.43,-0.843970070294529,35.83333333333334,50.0,52,,,5.0,0.4886363636363636
aa,AA,44.0,5.5,,1.0,20.0,10.0,,3.0,,,0.58,0.24,10.0,0.37,-0.9942522733438669,37.0,50.0,52,,,4.0,0.451219512195122
aa,AA,48.0,5.0,,1.0,19.5,,7.5,6.5,4.0,,0.6,0.24,16.0,0.49,-0.7133498878774648,30.625,50.0,52,,,5.0,0.5833333333333334
aa,AA,48.5,7.0,14.0,1.0,19.0,11.0,7.5,5.0,,,1.07,0.34,19.0,0.7,-0.3566749439387324,36.8421052631579,50.0,52,20.0,1.357142857142857,4.0,0.4964539007092198
aa,AA,44.0,6.5,15.0,2.0,15.5,11.5,8.0,3.5,,,1.4,0.38,29.0,1.07,0.4510756193602167,36.89655172413793,50.0,52,23.07692307692308,1.933333333333333,4.0,0.6011235955056181
aa,AA,,6.5,15.0,1.0,,10.5,,5.0,0.5,,0.8,0.26,21.0,0.62,-0.4780358009429998,29.52380952380953,50.0,52,23.07692307692308,1.4,5.0,0.5849056603773585
aa,AA,44.0,5.0,,1.0,18.0,10.0,6.0,5.0,,,0.33,0.19,6.0,0.19,,31.66666666666667,50.0,52,,,4.0,
aa,AA,49.5,7.0,16.0,3.0,20.0,11.5,7.0,3.5,,,1.35,0.4,26.0,1.01,0.8796267475025636,38.84615384615385,50.0,52,22.85714285714286,1.625,4.0,0.5771428571428572
aa,AA,52.5,6.5,14.0,4.0,21.5,11.0,7.0,5.0,1.5,,1.05,0.33,21.0,0.81,0.7561219797213337,38.57142857142857,50.0,52,21.53846153846154,1.5,5.0,0.5869565217391304
aa,AA,45.0,7.0,16.0,2.0,20.5,9.5,,3.0,,,1.2,0.32,30.0,0.92,0.412109650826833,30.66666666666667,50.0,52,22.85714285714286,1.875,4.0,0.6052631578947368
aa,AA,55.0,6.5,14.0,4.0,22.5,12.0,6.0,5.0,3.0,,1.1,0.38,26.0,0.85,1.332366019094335,32.69230769230769,50.0,52,21.53846153846154,1.857142857142857,5.0,0.5743243243243243
aa,AA,51.0,7.0,17.0,2.0,22.5,11.5,6.5,3.5,,,1.33,0.38,30.0,0.98,0.5364933705145685,32.66666666666666,50.0,52,24.28571428571428,1.764705882352941,4.0,0.5730994152046783
bb,,55.0,9.5,17.0,,20.0,14.5,7.0,4.0,,,2.54,0.72,,2.01,1.829376332799362,37.92452830188679,58.0,58,17.89473684210526,,4.0,0.6165644171779141
bb,,63.5,9.0,16.0,,32.0,11.5,,4.5,1.0,,1.72,0.46,32.0,1.02,1.453953009593705,31.875,58.0,58,17.77777777777778,2.0,5.0,0.4678899082568807
bb,,71.0,8.5,15.0,,28.0,16.5,8.5,6.0,3.5,,2.02,0.77,39.0,1.57,1.650579855765276,40.25641025641026,58.0,58,17.64705882352941,2.6,5.0,0.5627240143369175
bb,,62.5,7.0,15.0,2.0,24.0,13.0,10.0,5.5,3.0,,1.28,0.43,26.0,0.99,0.4382549309311553,38.07692307692308,58.0,58,21.42857142857143,1.733333333333333,5.0,0.5789473684210527
bb,,64.0,8.5,16.0,3.0,23.5,14.5,8.0,6.5,3.0,,1.34,0.55,31.0,0.99,0.7080357930536961,31.93548387096774,58.0,58,18.82352941176471,1.9375,5.0,0.5238095238095237
bb,,66.5,8.5,18.0,3.0,25.0,17.0,8.5,5.5,2.5,,1.83,0.67,35.0,1.38,1.258460989610006,39.42857142857143,58.0,58,21.17647058823529,1.944444444444444,5.0,0.5519999999999999
bb,,63.0,8.0,15.0,2.0,28.5,15.5,7.0,5.0,,,1.58,0.58,32.0,1.15,0.678033542749897,35.9375,58.0,58,18.75,2.133333333333333,4.0,0.5324074074074073
bb,,63.5,9.0,17.0,2.0,24.0,13.5,8.0,6.0,3.0,,2.01,0.6,40.0,1.49,0.8586616190375187,37.25,58.0,58,18.88888888888889,2.352941176470588,5.0,0.5708812260536399
bb,,68.5,8.0,16.0,2.0,26.5,15.5,9.5,6.0,4.0,,1.57,0.54,34.0,1.21,0.5766133643039937,35.58823529411764,58.0,58,20.0,2.125,5.0,0.5734597156398104
bb,,63.5,8.0,14.0,3.0,25.5,14.0,8.0,5.5,3.0,,1.7,0.57,36.0,1.31,1.036736884950022,36.38888888888889,58.0,58,17.5,2.571428571428572,5.0,0.5770925110132159
bb,AA,60.0,9.5,18.0,,18.0,15.5,9.5,6.0,3.0,,2.35,0.83,52.0,1.83,1.601405740736836,35.19230769230769,58.0,58,18.94736842105263,2.888888888888889,5.0,0.5754716981132075
bb,,54.5,8.5,16.0,,25.0,12.0,,4.0,,,1.66,0.49,34.0,1.27,1.40609698841607,37.35294117647059,58.0,58,18.82352941176471,2.125,4.0,0.5906976744186047
bb,,61.5,9.0,17.0,4.0,23.0,13.0,8.0,6.0,3.0,,1.71,0.68,38.0,1.17,1.264126727145683,30.78947368421053,58.0,58,18.88888888888889,2.235294117647059,5.0,0.4895397489539748
bb,,61.0,7.5,14.0,2.0,26.0,14.5,6.0,5.5,1.5,,1.55,0.44,30.0,1.12,0.418710334858185,37.33333333333334,58.0,58,18.66666666666667,2.142857142857143,5.0,0.5628140703517589
bb,,66.5,9.0,17.0,,23.0,15.5,8.5,6.5,4.0,,2.6,0.86,50.0,1.98,2.10900034392138,39.6,58.0,58,18.88888888888889,2.941176470588236,5.0,0.5722543352601156
bb,,65.0,9.0,16.0,2.0,25.0,14.0,8.5,6.0,3.5,,1.99,0.77,41.0,1.5,0.9439058989071285,36.58536585365854,58.0,58,17.77777777777778,2.5625,5.0,0.5434782608695653
bb,,63.0,9.5,17.0,4.0,26.0,13.0,7.5,6.0,2.0,,1.75,0.76,34.0,1.26,1.530394705093648,37.05882352941177,58.0,58,17.89473684210526,2.0,5.0,0.50199203187251
bb,,64.5,9.0,16.0,2.0,26.0,17.0,8.0,5.0,,,1.89,0.65,41.0,1.42,0.636576829071551,34.63414634146341,58.0,58,17.77777777777778,2.5625,4.0,0.5590551181102362
bb,,,6.5,,1.0,,11.5,6.0,4.0,2.0,,0.74,0.33,16.0,0.43,-0.843970070294529,26.875,58.0,58,,,5.0,0.4018691588785047
bb,,61.0,9.0,18.0,1.0,22.0,13.0,8.5,6.5,3.0,,2.24,0.67,47.0,1.72,0.5423242908253617,36.59574468085106,58.0,58,20.0,2.611111111111111,5.0,0.5910652920962199
bb,,56.5,7.0,,1.0,22.5,12.0,7.5,5.5,3.0,,1.15,0.32,24.0,0.88,-0.1278333715098849,36.66666666666666,58.0,58,,,5.0,0.5986394557823129
bb,,68.0,9.5,17.0,,26.0,14.0,9.0,7.0,3.5,,2.19,0.77,46.0,1.66,1.340250422618484,36.08695652173913,58.0,58,17.89473684210526,2.705882352941177,5.0,0.5608108108108107
bb,,61.0,9.0,17.0,,27.5,14.0,6.5,4.5,,,2.11,0.7,44.0,1.63,1.682688374173693,37.04545454545455,58.0,58,18.88888888888889,2.588235294117647,4.0,0.5800711743772242
bb,,49.0,7.5,16.0,1.0,22.5,11.0,,3.0,,,1.34,0.4,29.0,1.0,0.0,34.48275862068966,58.0,58,21.33333333333333,1.8125,4.0,0.5747126436781609
bb,,56.5,8.0,16.0,1.0,23.5,12.0,6.5,4.0,1.5,,0.99,0.42,19.0,0.68,-0.3856624808119846,35.78947368421053,58.0,58,20.0,1.1875,5.0,0.4822695035460994
bb,,60.5,7.5,15.0,1.0,25.0,13.5,8.0,5.0,1.5,,1.36,0.42,28.0,0.88,-0.1278333715098849,31.42857142857143,58.0,58,20.0,1.866666666666667,5.0,0.4943820224719101
bb,,54.0,7.0,14.0,1.0,24.0,13.0,6.0,4.0,,,0.97,0.33,18.0,0.69,-0.3710636813908321,38.33333333333334,58.0,58,20.0,1.285714285714286,4.0,0.5307692307692307
bb,,61.0,9.0,17.0,3.0,21.0,16.0,8.5,5.0,1.5,,1.92,0.62,40.0,1.36,0.3074846997479607,34.0,58.0,58,18.88888888888889,2.352941176470588,5.0,0.5354330708661418
bb,,58.5,9.0,17.0,1.0,26.0,14.0,6.0,4.5,,,1.94,0.59,41.0,1.44,0.3646431135879092,35.1219512195122,58.0,58,18.88888888888889,2.411764705882353,4.0,0.5691699604743083
bb,,52.5,6.0,14.0,1.0,25.5,11.0,7.5,3.0,,,0.66,0.27,15.0,0.45,-0.7985076962177716,30.0,58.0,58,23.33333333333333,1.071428571428571,4.0,0.4838709677419354
bb,,53.0,7.5,15.0,2.0,22.0,13.0,6.5,4.0,,,1.14,0.35,29.0,0.86,0.1906203596086497,29.6551724137931,58.0,58,20.0,1.933333333333333,4.0,0.5771812080536913
bb,,47.0,7.0,15.0,1.0,22.0,8.5,6.5,4.0,,,0.81,0.37,17.0,0.52,-0.6539264674066639,30.58823529411765,58.0,58,21.42857142857143,1.133333333333333,4.0,0.4406779661016949
bb,,56.5,8.0,15.0,2.0,27.0,12.0,6.5,3.5,,,1.79,0.54,36.0,1.12,0.5653138090500606,31.11111111111111,58.0,58,18.75,2.4,4.0,0.48068669527897
bb,,62.5,9.5,17.0,2.0,26.0,14.0,8.0,5.5,,,2.51,0.7,48.0,1.94,0.883767540168595,40.41666666666666,58.0,58,17.89473684210526,2.823529411764706,4.0,0.6043613707165109
bb,,59.5,8.0,16.0,2.0,23.5,13.5,7.0,5.0,2.0,,1.29,0.33,28.0,0.97,0.412109650826833,34.64285714285715,58.0,58,20.0,1.75,5.0,0.5987654320987654
bb,,65.5,8.0,16.0,4.0,28.0,15.5,8.0,5.0,1.0,,1.57,0.48,32.0,1.23,1.175573329804238,38.4375,58.0,58,20.0,2.0,5.0,0.6000000000000001
bb,,71.5,9.0,16.0,2.0,26.5,15.0,10.0,6.5,4.5,,2.16,0.74,41.0,1.58,0.7884573603642703,38.53658536585366,58.0,58,17.77777777777778,2.5625,5.0,0.5448275862068965
bb,,55.5,8.0,17.0,,23.5,12.0,7.5,4.0,,,1.54,0.44,40.0,1.18,1.442201993058186,29.5,58.0,58,21.25,2.352941176470588,4.0,0.5959595959595959
bb,GG,51.5,5.0,,2.0,20.0,13.0,8.0,4.5,2.0,,0.3,0.4,,0.09,-1.021651247531981,45.0,58.0,64,,,5.0,
bb,GG,60.0,7.0,16.0,2.0,24.0,11.5,7.0,7.5,3.5,,1.14,0.45,29.0,0.91,0.4574248470388755,31.37931034482759,58.0,64,22.85714285714286,1.8125,5.0,0.5723270440251573
bb,GG,69.0,8.0,18.0,2.0,30.0,16.0,9.0,6.0,,,,,52.0,,1.187843422396052,42.11538461538461,58.0,64,22.5,2.888888888888889,4.0,
bb,GG,59.5,7.0,18.0,2.0,21.0,12.5,10.0,6.5,2.5,,1.36,0.5,23.0,0.97,0.4700036292457356,42.17391304347826,58.0,64,,1.277777777777778,5.0,0.521505376344086
bb,GG,61.0,8.0,18.0,3.0,26.5,13.0,8.5,5.5,,,2.31,0.59,47.0,1.89,1.229640551074514,40.21276595744681,58.0,64,22.5,2.611111111111111,4.0,0.6517241379310345
bb,GG,61.5,7.5,,2.0,23.5,14.0,9.0,7.0,1.0,,1.73,0.69,34.0,1.36,0.8754687373539001,40.0,58.0,64,,,5.0,0.5619834710743802
bb,GG,68.5,8.0,18.0,1.0,20.0,15.5,,7.5,,,2.27,,45.0,1.81,0.5933268452777344,40.22222222222222,58.0,64,22.5,2.5,5.0,
bb,GG,56.5,7.0,16.0,2.0,27.0,11.0,7.0,4.5,,,1.5,0.5,29.0,1.17,0.418710334858185,40.3448275862069,58.0,64,22.85714285714286,1.8125,4.0,0.585
bb,GG,65.0,7.5,18.0,4.0,26.0,14.5,9.0,7.0,1.5,,2.17,0.69,43.0,1.74,1.033184483345654,40.46511627906977,58.0,64,24.0,2.388888888888889,5.0,0.6083916083916084
bb,GG,64.5,8.0,18.0,1.0,27.0,8.5,11.0,7.0,2.5,1.0,2.39,,41.0,1.87,0.6259384308664954,45.60975609756098,58.0,64,22.5,2.277777777777778,6.0,
bb,GG,68.0,8.5,,1.0,28.0,14.0,9.5,5.5,2.5,,1.77,0.75,41.0,1.29,0.2546422183735808,31.46341463414634,58.0,64,,,5.0,0.5119047619047619
bb,GG,66.0,6.5,16.0,1.0,23.5,13.0,11.0,7.0,4.0,1.0,1.43,0.6,27.0,1.1,0.09531017980432493,40.74074074074074,58.0,64,24.61538461538462,1.6875,6.0,0.5418719211822661
bb,GG,60.0,7.0,17.0,1.0,21.5,14.0,8.5,6.5,3.5,,1.59,0.45,32.0,1.3,0.2623642644674911,40.625,58.0,64,24.28571428571428,1.882352941176471,5.0,0.6372549019607843
bb,GG,44.0,6.5,15.0,1.0,,13.5,11.0,3.5,4.0,,0.8,0.44,16.0,0.56,-0.579818495252942,35.0,58.0,64,23.07692307692308,1.066666666666667,5.0,0.4516129032258065
bb,GG,71.0,7.0,16.0,2.0,31.0,13.5,8.0,8.0,3.5,,1.57,0.69,39.0,1.22,0.6626879730752367,31.28205128205128,58.0,64,22.85714285714286,2.4375,5.0,0.5398230088495576
bb,GG,49.5,8.0,18.0,1.0,,11.5,10.5,7.5,4.0,,0.9,0.67,12.0,0.53,-0.6348782724359695,44.16666666666666,58.0,64,22.5,,5.0,
bb,GG,53.5,6.5,16.0,1.0,19.0,12.0,8.5,6.5,1.5,,1.32,0.36,24.0,1.01,0.009950330853168092,42.08333333333334,58.0,64,24.61538461538462,1.5,5.0,0.6011904761904762
bb,GG,58.5,6.5,17.0,1.0,21.0,13.0,9.0,6.5,3.0,,1.47,0.4,29.0,1.21,0.1906203596086497,41.72413793103448,58.0,64,,1.705882352941176,5.0,0.6470588235294117
bb,GG,43.0,6.5,17.0,1.0,,9.0,,8.0,,1.0,0.83,0.32,15.0,0.62,-0.4780358009429998,41.33333333333334,58.0,64,,0.8823529411764706,6.0,0.5391304347826087
bb,GG,56.0,8.5,,1.0,20.0,13.0,8.5,5.5,1.5,,1.78,0.6,32.0,1.39,0.3293037471426003,43.4375,58.0,64,,,5.0,0.5840336134453782
bb,GG,48.0,6.0,14.0,1.0,19.0,10.5,7.0,5.0,0.5,,1.02,0.3,21.0,0.77,-0.2613647641344075,36.66666666666666,58.0,64,23.33333333333333,1.5,5.0,0.5833333333333334
bb,GG,59.0,6.5,,1.0,23.5,11.0,10.0,5.0,3.0,,0.8,0.39,14.0,0.57,-0.5621189181535413,40.71428571428572,58.0,64,,,5.0,0.4789915966386554
bb,GG,68.5,7.5,18.0,3.0,26.5,13.0,,7.5,3.5,,1.87,0.65,37.0,1.41,1.196948189388972,38.10810810810811,58.0,64,24.0,2.055555555555555,5.0,0.5595238095238095
bb,GG,42.0,5.5,15.0,3.0,,10.0,7.5,5.0,3.5,,0.36,0.28,6.0,0.2,-0.3856624808119848,33.33333333333334,58.0,64,,,5.0,
bb,GG,57.5,6.5,17.0,1.0,22.5,13.0,8.5,5.0,1.0,,1.31,0.31,24.0,1.05,0.04879016416943205,43.75,58.0,64,,1.411764705882353,5.0,0.6481481481481481
bb,GG,70.0,7.0,16.0,,32.0,14.0,8.0,6.5,2.5,,1.51,0.62,29.0,1.21,,41.72413793103448,58.0,64,22.85714285714286,1.8125,5.0,0.568075117370892
bb,GG,58.5,7.0,16.0,3.0,24.0,15.5,8.0,4.5,,,0.79,0.56,20.0,0.64,0.3364722366212129,32.0,58.0,64,22.85714285714286,1.25,4.0,0.474074074074074
bb,GG,55.0,4.5,,1.0,25.0,14.0,7.0,5.0,,,0.68,0.29,13.0,0.4,-0.916290731874155,30.76923076923077,58.0,64,,,4.0,0.4123711340206186
